Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,No of hours,Approximated Social Grade
7959919,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7959636,W92000004,H,5,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,,-9
7959081,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7959718,W92000004,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,,-9
7959640,W92000004,H,2,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,,2
7959730,W92000004,H,2,1,1,5,2,2,1,4,1,2,8,9,2,-9,,2
7959395,W92000004,H,6,1,2,5,1,2,1,4,1,2,8,-9,-9,-9,,4
7959066,W92000004,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7959156,W92000004,H,2,1,1,4,2,2,1,2,1,1,3,1,5,-9,,3
7959883,W92000004,H,1,1,2,8,5,2,1,3,1,2,5,5,2,-9,,3
7959644,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7959145,W92000004,H,3,1,2,5,4,2,1,4,1,2,3,9,11,-9,,4
7959025,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7959500,W92000004,H,2,1,1,7,2,2,1,2,1,1,5,2,2,-9,,1
7959492,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,1,9,-9,,1
7959049,W92000004,H,2,1,2,7,2,2,1,3,1,2,5,6,10,-9,,4
7959148,W92000004,H,2,1,2,6,2,2,1,3,1,2,5,9,12,-9,,3
7959708,W92000004,H,1,1,2,7,4,2,1,2,1,2,5,9,8,-9,,4
7960657,W92000004,H,2,1,2,8,2,2,1,3,1,2,5,8,2,-9,,4
7960643,W92000004,H,2,1,1,4,2,2,1,2,1,1,8,5,2,-9,,3
7960480,W92000004,H,6,1,1,8,1,2,1,4,1,2,5,8,2,-9,,4
7960337,W92000004,H,2,1,2,8,2,2,1,5,1,2,5,6,11,-9,,4
7960239,W92000004,H,2,1,1,2,1,1,1,2,1,1,4,-9,-9,-9,,2
7959966,W92000004,H,2,1,1,7,2,2,1,3,1,2,5,5,2,-9,,3
7959936,W92000004,H,1,1,2,8,5,2,1,4,1,2,5,4,4,-9,,2
7960324,W92000004,H,2,1,2,7,2,2,1,1,1,2,5,2,10,-9,,3
7960323,W92000004,H,4,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7960883,W92000004,H,1,1,2,8,2,2,2,3,1,2,5,-9,-9,-9,,2
7960559,W92000004,H,2,1,1,6,2,2,1,2,1,2,5,9,4,-9,,4
7960558,W92000004,H,1,1,2,7,4,2,1,3,1,2,5,9,5,-9,,4
7960371,W92000004,H,2,1,1,6,2,2,1,4,1,2,5,5,6,-9,,3
7959976,W92000004,H,5,1,2,4,4,2,1,4,1,2,8,6,11,-9,,4
7960622,W92000004,H,3,1,1,5,1,2,1,3,1,8,9,2,12,-9,,1
7960715,W92000004,H,1,1,2,8,4,2,1,3,1,2,8,2,11,-9,,2
7960070,W92000004,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7960797,W92000004,H,2,1,2,1,1,1,1,5,1,2,-9,-9,-9,-9,,-9
7960179,W92000004,H,3,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,,-9
7960021,W92000004,H,1,1,2,7,5,2,1,2,1,9,5,2,11,-9,,2
7960264,W92000004,H,5,1,2,2,1,2,1,2,1,2,7,-9,-9,-9,,4
7960477,W92000004,H,3,1,1,6,4,2,1,1,1,2,5,1,4,-9,,2
7959996,W92000004,H,1,1,1,7,4,2,1,2,1,2,5,2,10,-9,,1
7960463,W92000004,H,1,1,1,7,4,2,1,2,1,2,5,2,10,-9,,1
7960872,W92000004,H,2,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,,2
7960146,W92000004,H,2,1,2,1,1,1,1,2,1,9,-9,-9,-9,-9,,-9
7959962,W92000004,H,2,1,1,6,2,2,1,1,1,2,5,1,6,-9,,2
7960518,W92000004,H,1,1,2,8,1,2,1,3,1,2,5,6,11,-9,,4
7960714,W92000004,H,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7960735,W92000004,H,4,1,1,7,4,2,1,2,1,2,5,3,8,-9,,2
7960731,W92000004,H,2,1,2,7,2,2,1,5,1,2,5,7,5,-9,,3
7960182,W92000004,H,1,1,2,8,1,2,1,4,1,2,5,2,11,-9,,2
7960614,W92000004,H,2,1,2,8,2,2,1,3,1,2,5,7,4,-9,,2
7960646,W92000004,H,1,1,1,5,3,2,1,5,1,2,8,7,4,-9,,4
7960303,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,1,2,-9,,1
7960572,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7960002,W92000004,H,1,1,2,8,5,2,1,4,1,2,5,6,2,-9,,4
7960671,W92000004,H,2,1,2,7,2,2,1,3,1,2,5,4,8,-9,,1
7962098,W92000004,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7961337,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7961341,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,6,10,-9,,3
7962273,W92000004,H,1,1,2,2,1,2,2,1,2,2,3,7,4,-9,,2
7961354,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7961406,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,4,8,-9,,2
7961403,W92000004,H,3,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7961435,W92000004,H,3,1,2,3,2,2,1,2,1,2,7,-9,-9,-9,,4
7961710,W92000004,H,3,1,1,3,2,2,1,2,2,1,3,9,2,-9,,4
7961336,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7961443,W92000004,H,2,1,2,6,2,2,1,3,1,2,5,4,6,-9,,3
7961734,W92000004,H,3,1,2,6,4,2,1,4,1,1,8,6,11,-9,,2
7961407,W92000004,H,3,1,1,7,2,2,1,2,1,2,5,1,9,-9,,1
7961437,W92000004,H,6,1,1,1,1,1,2,1,4,2,-9,-9,-9,-9,,-9
7961307,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7962335,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7961445,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,3,11,-9,,2
7961362,W92000004,H,5,1,2,3,1,2,1,2,1,2,7,7,8,-9,,4
7961440,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7961414,W92000004,H,3,1,2,4,4,2,1,1,1,2,7,2,10,-9,,1
7961436,W92000004,H,2,1,2,2,1,1,1,1,4,5,6,-9,-9,-9,,2
7961438,W92000004,H,1,1,2,8,5,2,1,4,1,2,5,4,6,-9,,2
7961339,W92000004,H,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7961450,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,7,4,-9,,1
7961447,W92000004,H,5,1,2,4,4,2,1,3,1,2,3,3,8,-9,,2
7961733,W92000004,H,2,1,1,8,2,2,1,2,1,2,5,2,10,-9,,1
7962256,W92000004,H,2,1,2,5,2,2,1,2,1,2,7,1,8,-9,,1
7961363,W92000004,H,2,1,1,7,2,2,1,3,1,2,5,8,6,-9,,3
7961448,W92000004,H,2,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,,2
7962257,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,1,8,-9,,1
7961424,W92000004,H,2,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,,-9
7962298,W92000004,H,5,1,2,2,1,2,1,2,1,9,7,5,5,-9,,4
7962200,W92000004,H,2,1,1,2,1,1,1,1,3,6,4,4,7,-9,,2
7961380,W92000004,H,1,1,1,7,4,2,1,4,1,1,5,4,9,-9,,2
7962349,W92000004,H,2,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7962148,W92000004,H,4,1,1,1,1,1,2,1,1,2,-9,-9,-9,-9,,-9
7963171,W92000004,H,2,1,1,7,2,2,1,1,1,2,5,5,4,-9,,2
7963263,W92000004,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7963258,W92000004,H,2,1,1,1,1,1,1,1,1,3,-9,-9,-9,-9,,-9
7963277,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7962717,W92000004,H,4,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7963183,W92000004,H,2,1,2,7,2,2,1,3,1,2,5,2,10,-9,,3
7962670,W92000004,H,5,1,1,5,1,2,1,3,2,2,8,5,3,-9,,4
7962948,W92000004,H,2,1,1,8,2,2,1,2,1,2,5,5,2,-9,,4
7963026,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7962706,W92000004,H,5,1,2,4,4,2,1,1,1,1,3,8,10,-9,,4
7962950,W92000004,H,2,1,2,6,2,2,1,4,1,1,8,9,5,-9,,4
7962683,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7962695,W92000004,H,2,1,2,6,2,2,1,1,1,2,7,5,5,-9,,3
7962954,W92000004,H,3,1,1,8,5,2,1,3,1,2,5,5,2,-9,,4
7962946,W92000004,H,2,1,2,6,2,2,1,1,1,1,5,4,11,-9,,3
7963276,W92000004,H,2,1,2,6,2,2,1,2,1,2,5,3,8,-9,,2
7962715,W92000004,H,2,1,2,7,2,2,1,1,1,2,5,4,11,-9,,3
7962673,W92000004,H,2,1,2,4,2,2,1,4,1,2,8,7,4,-9,,2
7962718,W92000004,H,1,1,2,3,1,2,1,3,1,1,9,-9,-9,-9,,4
7962962,W92000004,H,3,1,2,2,1,2,1,1,1,1,9,-9,-9,-9,,3
7962981,W92000004,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7962879,W92000004,H,3,1,2,6,4,2,1,2,1,9,5,7,4,-9,,2
7962664,W92000004,H,2,1,2,1,1,2,1,2,1,2,-9,-9,-9,-9,,-9
7962971,W92000004,H,2,1,1,7,2,2,1,1,1,2,5,9,6,-9,,4
7963008,W92000004,H,2,1,2,4,2,2,2,1,2,3,7,6,12,-9,,4
7963009,W92000004,H,1,1,2,8,4,2,1,3,1,9,5,6,5,-9,,4
7962945,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7962933,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,8,2,-9,,4
7962957,W92000004,H,1,1,2,7,1,2,1,3,1,2,5,-9,-9,-9,,4
7962986,W92000004,H,2,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,,2
7963033,W92000004,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,,-9
7962939,W92000004,H,2,1,2,6,2,2,1,2,1,1,5,3,11,-9,,1
7962952,W92000004,H,1,1,2,7,5,2,1,5,1,2,5,6,11,-9,,4
7962975,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,6,11,-9,,3
7962932,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7963007,W92000004,H,2,1,2,6,2,2,1,2,1,2,5,-9,-9,-9,,4
7962974,W92000004,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7962996,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,8,6,-9,,2
7945540,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,7,4,-9,,2
7945349,W92000004,H,1,1,1,7,4,2,2,2,1,2,5,1,5,-9,,2
7944444,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7945451,W92000004,H,2,1,2,5,2,2,1,3,1,2,8,5,4,-9,,2
7945868,W92000004,H,1,1,1,5,1,2,1,5,1,2,8,5,2,-9,,3
7945318,W92000004,H,5,1,2,2,1,2,1,2,1,1,8,6,12,-9,,4
7945468,W92000004,H,1,1,1,8,5,2,1,4,1,2,5,8,2,-9,,4
7945475,W92000004,H,2,1,1,7,2,2,1,3,1,2,5,8,2,-9,,4
7944811,W92000004,H,1,1,1,8,5,2,1,4,1,2,5,5,10,-9,,3
7945961,W92000004,H,2,1,2,1,1,1,1,1,3,6,-9,-9,-9,-9,,-9
7945746,W92000004,H,3,1,2,3,1,2,1,2,1,1,7,9,5,-9,,3
7945223,W92000004,H,5,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,,4
7944304,W92000004,H,2,1,2,4,2,2,2,2,3,6,7,-9,-9,-9,,2
7944900,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,9,8,-9,,4
7944773,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7944855,W92000004,H,1,1,2,8,5,2,1,2,1,2,5,1,4,-9,,2
7944524,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7944475,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7945469,W92000004,H,5,1,2,3,1,2,1,3,1,1,7,1,4,-9,,2
7946265,W92000004,H,1,1,2,2,1,1,1,2,1,2,6,9,5,-9,,2
7944611,W92000004,H,2,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,,-9
7946322,W92000004,H,1,1,1,2,1,1,1,1,1,9,6,9,4,-9,,2
7946233,W92000004,H,1,1,1,2,1,1,1,1,1,2,6,7,7,-9,,2
7945730,W92000004,H,5,1,2,3,1,2,1,1,1,1,3,-9,-9,-9,,4
7945244,W92000004,H,2,1,2,6,2,2,1,4,1,2,5,4,11,-9,,3
7947919,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7947331,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7946642,W92000004,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7947676,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,2,11,-9,,1
7947922,W92000004,H,5,1,2,2,1,1,1,2,1,2,6,-9,-9,-9,,2
7947848,W92000004,H,1,1,1,8,5,2,1,3,1,2,5,8,6,-9,,3
7946922,W92000004,H,5,1,2,5,1,2,1,4,1,2,9,3,7,-9,,2
7946919,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,8,2,-9,,3
7947504,W92000004,H,2,1,1,7,2,2,2,3,1,2,5,8,6,-9,,4
7946782,W92000004,H,1,1,2,8,5,2,1,4,1,2,5,7,7,-9,,4
7946783,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946917,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946773,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946772,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946777,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946628,W92000004,H,2,1,2,1,1,1,1,3,1,1,-9,-9,-9,-9,,-9
7946779,W92000004,H,2,1,1,7,2,2,1,3,1,2,5,8,4,-9,,3
7946949,W92000004,H,2,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,,2
7947854,W92000004,H,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7947175,W92000004,H,5,1,2,5,4,2,1,4,1,2,8,7,4,-9,,2
7947292,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7947779,W92000004,H,1,1,2,3,1,2,1,3,1,1,8,9,2,-9,,4
7947739,W92000004,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7947186,W92000004,H,2,1,1,6,2,2,1,3,1,9,5,8,4,-9,,3
7947190,W92000004,H,2,1,2,4,2,2,1,5,1,2,8,9,5,-9,,4
7947943,W92000004,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7947417,W92000004,H,2,1,1,1,1,1,1,1,2,9,-9,-9,-9,-9,,-9
7947753,W92000004,H,3,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,,-9
7947840,W92000004,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7947651,W92000004,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946913,W92000004,H,1,1,2,7,5,2,1,5,1,1,5,9,10,-9,,4
7947959,W92000004,H,1,1,2,4,1,2,1,4,1,1,8,9,10,-9,,4
7946840,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7947399,W92000004,H,1,1,1,3,1,2,1,2,1,1,9,5,3,-9,,3
7947342,W92000004,H,2,1,1,6,2,2,1,3,1,2,5,5,2,-9,,3
7947812,W92000004,H,5,1,2,4,1,2,1,2,1,2,3,7,4,-9,,4
7947850,W92000004,H,2,1,2,6,2,2,1,4,1,2,8,9,9,-9,,4
7947796,W92000004,H,5,1,2,1,1,1,1,3,1,2,-9,-9,-9,-9,,-9
7947896,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946621,W92000004,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7946862,W92000004,H,2,1,2,8,2,2,1,3,1,2,5,7,4,-9,,2
7947031,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,1,5,-9,,2
7947921,W92000004,H,2,1,1,7,2,2,1,2,1,2,5,1,2,-9,,1
7947935,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7947585,W92000004,H,2,1,2,7,2,2,1,1,1,9,5,3,11,-9,,1
7947404,W92000004,H,2,1,1,6,2,2,1,3,1,1,8,9,4,-9,,4
7947153,W92000004,H,5,1,2,8,5,2,2,3,1,2,5,2,11,-9,,2
7948006,W92000004,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7946661,W92000004,H,5,1,2,2,1,2,1,1,1,1,7,7,7,-9,,4
7946907,W92000004,H,3,1,1,3,1,2,1,4,1,1,9,8,2,-9,,4
7948013,W92000004,H,2,1,1,2,1,1,1,1,1,9,6,-9,-9,-9,,2
7947844,W92000004,H,3,1,1,5,4,2,1,5,1,2,8,8,6,-9,,3
7946649,W92000004,H,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,,-9
7947917,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,4,4,-9,,2
7947164,W92000004,H,1,1,2,8,5,2,1,3,1,2,5,7,4,-9,,4
7948202,W92000004,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7949119,W92000004,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7948126,W92000004,H,5,1,2,5,5,2,1,3,1,1,8,9,5,-9,,4
7948668,W92000004,H,2,1,1,2,1,2,1,1,1,9,3,-9,-9,-9,,3
7949254,W92000004,H,2,1,2,8,2,2,1,2,1,2,5,4,4,-9,,2
7948734,W92000004,H,4,1,1,3,1,2,1,1,1,1,8,9,3,-9,,4
7948481,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949244,W92000004,H,2,1,2,7,2,2,1,2,1,1,5,6,9,-9,,4
7948619,W92000004,H,2,1,2,4,2,2,1,2,1,2,7,6,10,-9,,4
7948737,W92000004,H,1,1,1,3,1,2,1,3,1,2,8,9,4,-9,,4
7948387,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948664,W92000004,H,2,1,1,7,2,2,1,4,1,1,5,8,2,-9,,4
7948643,W92000004,H,1,1,1,4,4,2,1,4,1,9,8,9,2,-9,,4
7949388,W92000004,H,1,1,2,3,1,2,1,3,1,1,8,6,11,-9,,4
7948389,W92000004,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949290,W92000004,H,5,1,2,2,1,2,1,1,1,1,3,9,1,-9,,1
7948056,W92000004,H,2,1,2,2,1,2,1,1,1,9,3,-9,-9,-9,,3
7948142,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948212,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7949372,W92000004,H,5,1,1,1,1,1,1,2,3,6,-9,-9,-9,-9,,-9
7949020,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949115,W92000004,H,2,1,2,6,2,2,1,4,1,2,5,8,2,-9,,4
7948204,W92000004,H,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,,-9
7948356,W92000004,H,1,1,2,6,5,2,1,3,1,9,8,9,5,-9,,4
7949365,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7948158,W92000004,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948769,W92000004,H,2,1,2,5,2,2,1,4,1,2,8,8,2,-9,,3
7949081,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7948868,W92000004,H,2,1,1,6,2,2,1,4,1,2,8,3,8,-9,,2
7948092,W92000004,H,5,1,1,2,1,1,1,1,1,1,6,-9,-9,-9,,2
7949210,W92000004,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948125,W92000004,H,1,1,2,8,5,2,1,2,1,2,5,4,4,-9,,2
7948918,W92000004,H,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7949021,W92000004,H,1,1,2,8,5,2,1,2,1,9,5,5,10,-9,,4
7949262,W92000004,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7948952,W92000004,H,2,1,1,7,2,2,1,4,1,2,5,4,9,-9,,4
7949175,W92000004,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,,-9
7948606,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948949,W92000004,H,1,1,1,5,1,2,1,2,1,2,3,1,2,-9,,1
7949216,W92000004,H,1,1,2,8,5,2,1,3,1,1,5,-9,-9,-9,,3
7948436,W92000004,H,2,1,2,7,2,2,1,4,1,2,5,4,9,-9,,1
7949361,W92000004,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,2
7949166,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7948659,W92000004,H,5,1,2,5,4,2,1,4,1,2,8,9,5,-9,,4
7948670,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949055,W92000004,H,3,1,1,4,1,2,1,3,1,1,9,3,6,-9,,2
7950420,W92000004,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,2
7949565,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7950065,W92000004,H,3,1,2,4,1,2,1,3,1,1,5,7,2,-9,,3
7950644,W92000004,H,2,1,2,6,2,2,1,1,1,2,5,2,10,-9,,2
7950537,W92000004,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7949974,W92000004,H,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,,-9
7950634,W92000004,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7950512,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949907,W92000004,H,1,1,2,8,5,2,1,3,1,2,5,7,4,-9,,4
7950058,W92000004,H,6,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7950086,W92000004,H,1,1,2,8,5,2,1,5,1,2,5,1,4,-9,,2
7949981,W92000004,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7949459,W92000004,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7950005,W92000004,H,1,1,2,8,5,2,1,2,1,2,5,2,9,-9,,2
7950030,W92000004,H,-9,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,,-9
7950046,W92000004,H,3,1,2,6,4,2,1,4,1,2,8,5,5,-9,,3
7950024,W92000004,H,1,1,1,6,4,2,1,5,1,1,8,3,9,-9,,2
7949929,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,2,10,-9,,2
7950316,W92000004,H,2,1,1,8,2,2,1,2,1,2,5,3,9,-9,,2
7950051,W92000004,H,3,1,2,4,1,2,1,2,1,1,3,9,10,-9,,2
7950022,W92000004,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949451,W92000004,H,2,1,2,5,2,2,1,4,1,2,8,8,6,-9,,1
7949520,W92000004,H,2,1,1,8,2,2,1,2,1,2,5,3,9,-9,,2
7949522,W92000004,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7949934,W92000004,H,1,1,1,5,1,2,1,2,1,2,3,8,2,-9,,3
7949475,W92000004,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7949761,W92000004,H,2,1,2,7,2,2,1,2,1,2,5,9,10,-9,,3
7949599,W92000004,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,,-9
7949952,W92000004,H,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7949759,W92000004,H,3,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7950599,W92000004,H,2,1,2,7,2,2,1,3,1,2,5,7,4,-9,,4
7950264,W92000004,H,2,1,2,4,2,2,2,1,1,2,9,2,10,-9,,1
7949931,W92000004,H,4,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,,2
7949587,W92000004,H,5,1,2,5,4,2,1,3,1,2,9,7,4,-9,,4
7950598,W92000004,H,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7949939,W92000004,H,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7949460,W92000004,H,2,1,2,4,2,2,1,2,1,2,7,3,11,-9,,2
7949921,W92000004,H,5,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,,-9
7949450,W92000004,H,2,1,2,6,2,2,1,2,1,2,5,8,3,-9,,3
7949477,W92000004,H,2,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,,-9
7949482,W92000004,H,2,1,1,8,2,2,1,3,1,2,5,5,6,-9,,3
7949453,W92000004,H,2,1,2,8,2,2,1,2,1,2,5,2,10,-9,,4
7951867,W92000004,H,2,1,2,8,2,2,1,3,1,2,5,4,2,-9,,2
7951438,W92000004,H,5,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,,-9
7951419,W92000004,H,2,1,1,8,2,2,1,2,1,2,5,5,3,-9,,3
7951436,W92000004,H,2,1,2,8,2,2,1,2,1,2,5,2,10,-9,,2
7951030,W92000004,H,1,1,1,4,2,2,2,2,4,6,9,9,8,-9,,4
7951033,W92000004,H,3,1,1,1,1,1,2,2,3,3,-9,-9,-9,-9,,-9
7951046,W92000004,H,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,,-9
7951023,W92000004,H,5,1,2,1,1,1,2,1,4,6,-9,-9,-9,-9,,-9
7951018,W92000004,H,1,1,1,2,1,1,2,1,3,6,6,-9,-9,-9,,2
7951077,W92000004,H,3,1,1,1,1,1,2,1,5,2,-9,-9,-9,-9,,-9
7951085,W92000004,H,2,1,2,1,1,1,1,4,3,6,-9,-9,-9,-9,,-9
7951052,W92000004,H,5,1,1,2,1,1,2,1,5,6,6,-9,-9,-9,,2
